,id,loan_amnt,funded_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,dti,delinq_2yrs,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,out_prncp,tot_cur_bal,bc_util,inq_last_6mths,pct_tl_nvr_dlq,total_acc,acc_now_delinq,tot_coll_amt,loan_length,term_num,weights,outcome,cr_hist,train
206925,34924289,17500.0,17500.0, 60 months,14.31,410.02,C,10+ years,MORTGAGE,68000.0,Not Verified,2014-11-01,other,17.1,3.0,1998-03-01,15.0,0.0,7054.0,36.4,0.0,168570.0,45.1,0.0,81.5,27.0,0.0,0.0,11.992032690609664,60,3,True,200.05338918663628,False
1387,10157533,12000.0,12000.0, 36 months,13.98,410.02,C,1 year,OWN,125000.0,Not Verified,2013-12-01,debt_consolidation,25.51,0.0,1995-04-01,21.0,1.0,21212.0,41.8,0.0,194708.0,26.5,1.0,100.0,28.0,0.0,0.0,11.992032690609664,36,3,True,224.0374545678556,True
65421,6384773,10625.0,10625.0, 60 months,16.78,262.81,C,3 years,MORTGAGE,32000.0,Verified,2013-08-01,medical,26.51,0.0,2000-07-01,7.0,0.0,4807.0,27.5,0.0,153526.0,37.0,1.0,96.0,26.0,0.0,0.0,25.988213310334913,60,3,True,157.01349103677694,True
319070,19796508,15875.0,15875.0, 36 months,24.99,631.11,F,3 years,OWN,180000.0,Verified,2014-07-01,debt_consolidation,6.29,0.0,2006-01-01,11.0,0.0,2401.0,32.4,0.0,14829.0,34.9,2.0,93.7,22.0,0.0,1853.0,7.983736832378488,36,3,True,101.94870531222406,True
133463,2865210,21000.0,21000.0, 60 months,22.47,585.63,E,6 years,MORTGAGE,84000.0,Verified,2013-01-01,home_improvement,17.46,0.0,1995-06-01,10.0,0.0,12280.0,49.1,0.0,64751.0,61.4,1.0,100.0,34.0,0.0,0.0,1.9384381609478634,60,1,False,211.05977535473008,False
104711,4279829,8000.0,8000.0, 36 months,14.09,273.78,B,4 years,RENT,105000.0,Source Verified,2013-04-01,credit_card,10.1,0.0,1994-12-01,12.0,0.0,10246.0,82.6,0.0,27000.0,95.7,0.0,100.0,15.0,0.0,0.0,36.008952955912854,36,1,False,219.99630382554056,True
98717,4787422,12000.0,12000.0, 36 months,14.33,412.06,C,1 year,RENT,135000.0,Not Verified,2013-05-01,credit_card,7.6,0.0,1984-09-01,9.0,0.0,11460.0,58.5,0.0,28309.0,93.1,0.0,100.0,15.0,0.0,0.0,37.02745436251258,36,1,False,343.95778147395225,True
141009,2084282,21000.0,21000.0, 36 months,14.33,721.11,C,10+ years,MORTGAGE,170000.0,Not Verified,2012-11-01,debt_consolidation,11.12,0.0,1992-06-01,8.0,0.0,50904.0,73.8,0.0,299866.0,73.8,1.0,95.0,20.0,0.0,0.0,21.979917452103738,36,1,False,245.0317254974435,True
1285,10097776,18000.0,18000.0, 36 months,14.98,623.8,C,10+ years,OWN,76000.0,Not Verified,2013-12-01,debt_consolidation,11.5,2.0,1994-02-01,6.0,0.0,2761.0,61.4,0.0,20520.0,90.8,1.0,90.0,30.0,0.0,0.0,14.029035503809114,36,3,True,237.96792541941312,False
103564,4376651,16000.0,16000.0, 36 months,14.09,547.55,B,10+ years,RENT,50000.0,Not Verified,2013-04-01,debt_consolidation,9.0,0.0,2002-06-01,6.0,1.0,7833.0,59.3,0.0,9030.0,56.0,0.0,100.0,15.0,0.0,0.0,29.010862646050228,36,1,False,130.0067763198423,True
403718,11705716,22800.0,22800.0, 36 months,17.57,819.37,D,10+ years,MORTGAGE,60000.0,Verified,2014-02-01,debt_consolidation,28.14,0.0,2001-11-01,7.0,0.0,377.0,59.9,0.0,47611.0,59.9,1.0,95.5,22.0,0.0,144.0,5.946734019179039,36,3,True,147.02560627528285,True
51724,7047347,14000.0,14000.0, 36 months,9.71,449.84,B,5 years,RENT,110000.0,Not Verified,2013-09-01,debt_consolidation,2.07,0.0,1991-02-01,4.0,1.0,4702.0,10.5,0.0,9202.0,10.5,1.0,90.0,11.0,0.0,0.0,30.982155691081953,36,1,False,270.9870839236945,True
3812,10164607,5000.0,5000.0, 36 months,19.22,183.84,D,10+ years,RENT,30000.0,Not Verified,2013-12-01,other,24.64,0.0,2003-11-01,7.0,0.0,1955.0,48.9,0.0,28922.0,48.9,0.0,100.0,14.0,0.0,0.0,7.983736832378488,36,3,True,121.00453808086408,False
1097,10137988,13475.0,13475.0, 36 months,15.61,471.16,C,5 years,OWN,47000.0,Verified,2013-12-01,debt_consolidation,7.23,0.0,2006-02-01,6.0,0.0,11220.0,59.7,0.0,12360.0,59.7,1.0,100.0,11.0,0.0,0.0,4.9610874966631755,36,3,True,93.96496847984558,True
291034,23263063,33950.0,33950.0, 36 months,20.99,1278.9,E,9 years,RENT,125000.0,Source Verified,2014-08-01,debt_consolidation,19.5,0.0,1989-04-01,14.0,1.0,26930.0,80.9,0.0,65532.0,91.2,1.0,100.0,27.0,0.0,0.0,17.018829955440562,36,3,True,304.0062424279759,True
203062,35833158,21850.0,21850.0, 60 months,17.14,544.68,D,2 years,RENT,62311.32,Source Verified,2014-11-01,debt_consolidation,17.5,1.0,1998-08-01,7.0,0.0,5190.0,83.7,0.0,241853.0,83.7,0.0,93.2,52.0,0.0,0.0,12.977679213125526,60,3,True,195.02659192180536,True
421708,9814724,16000.0,16000.0, 36 months,7.62,498.59,A,9 years,MORTGAGE,50000.0,Source Verified,2014-01-01,credit_card,12.82,0.0,1986-07-01,8.0,0.0,17267.0,78.8,0.0,213799.0,84.6,0.0,100.0,27.0,0.0,0.0,8.969383354894351,36,3,True,330.0601655064786,True
107959,4195356,16000.0,16000.0, 36 months,11.14,524.89,B,3 years,RENT,103000.0,Verified,2013-04-01,credit_card,10.12,0.0,2009-01-01,5.0,0.0,18540.0,73.3,0.0,36704.0,73.3,0.0,100.0,8.0,0.0,0.0,21.027125813671738,36,1,False,50.9579252140701,True
56507,6725418,3750.0,3750.0, 36 months,10.64,122.14,B,3 years,RENT,25000.0,Not Verified,2013-09-01,debt_consolidation,25.49,0.0,2000-09-01,6.0,1.0,3707.0,48.1,0.0,5203.0,70.9,0.0,90.0,11.0,0.0,172.0,9.955029877410214,36,1,False,155.9949896301772,True
159450,1477812,12375.0,12375.0, 36 months,15.31,430.87,C,10+ years,RENT,50000.0,Not Verified,2012-08-01,debt_consolidation,21.65,0.0,1998-09-01,8.0,0.0,9795.0,95.1,0.0,27934.0,95.0,0.0,100.0,17.0,0.0,0.0,35.97609807182899,36,1,False,167.001375798271,True
68170,6176020,10800.0,10800.0, 36 months,10.64,351.74,B,8 years,RENT,62000.0,Not Verified,2013-08-01,credit_card,25.98,0.0,2000-06-01,13.0,0.0,15302.0,74.6,0.0,51554.0,88.9,1.0,95.0,24.0,0.0,0.0,27.992361239450503,36,1,False,157.9991375592928,True
283021,23373238,19475.0,19475.0, 60 months,19.52,510.79,E,10+ years,MORTGAGE,43360.0,Source Verified,2014-08-01,home_improvement,15.97,0.0,1999-03-01,10.0,0.0,21907.0,64.4,0.0,168637.0,72.5,1.0,100.0,18.0,0.0,0.0,10.973531284009939,60,3,True,185.0387071603113,True
63516,6465262,8875.0,8875.0, 36 months,18.85,324.65,D,,MORTGAGE,36000.0,Verified,2013-08-01,debt_consolidation,30.97,1.0,1997-01-01,9.0,0.0,14396.0,63.2,0.0,147797.0,101.9,1.0,94.0,20.0,0.0,0.0,32.000657097681675,36,1,False,198.96917801186882,True
112535,3733425,21000.0,21000.0, 36 months,6.03,639.15,A,3 years,RENT,200000.0,Verified,2013-03-01,debt_consolidation,0.36,0.0,2007-07-01,6.0,0.0,1814.0,3.5,0.0,1814.0,3.7,1.0,100.0,13.0,0.0,0.0,7.030945193946487,36,1,False,68.00961005359453,False
157884,1499334,3150.0,3150.0, 36 months,7.9,98.57,A,1 year,OWN,18000.0,Not Verified,2012-09-01,vacation,10.2,0.0,1991-05-01,5.0,0.0,5612.0,75.8,0.0,5612.0,81.9,0.0,100.0,7.0,0.0,0.0,35.97609807182899,36,1,False,256.0709665496211,False
303294,21310054,15000.0,15000.0, 60 months,17.57,377.41,D,10+ years,RENT,55000.0,Verified,2014-07-01,debt_consolidation,23.89,0.0,2002-11-01,8.0,0.0,4522.0,100.5,0.0,311067.0,100.5,0.0,100.0,20.0,0.0,0.0,3.0226493357153124,60,3,True,139.9618061972525,False
330430,18495553,12000.0,12000.0, 60 months,20.99,324.58,E,8 years,RENT,38000.0,Source Verified,2014-06-01,debt_consolidation,22.17,1.0,2003-09-01,6.0,0.0,3884.0,73.3,0.0,12520.0,84.7,0.0,92.3,13.0,0.0,0.0,8.969383354894351,60,3,True,128.98827491324258,False
112556,3805959,12000.0,12000.0, 36 months,14.33,412.06,C,10+ years,RENT,106000.0,Not Verified,2013-03-01,debt_consolidation,5.3,0.0,2004-12-01,6.0,0.0,20361.0,91.3,0.0,20361.0,98.3,0.0,100.0,8.0,0.0,0.0,11.992032690609664,36,1,False,98.95891086059262,True
150783,1587522,2000.0,2000.0, 36 months,14.33,68.68,C,9 years,RENT,31200.0,Not Verified,2012-10-01,debt_consolidation,25.69,0.0,2001-02-01,14.0,0.0,13580.0,84.3,0.0,13580.0,95.9,0.0,100.0,16.0,0.0,0.0,9.987884761494076,36,3,True,139.9618061972525,False
203702,35126703,12000.0,12000.0, 60 months,14.31,281.16,C,7 years,MORTGAGE,44000.0,Source Verified,2014-11-01,credit_card,11.02,0.0,2003-03-01,5.0,6.0,4064.0,72.6,0.0,11083.0,88.3,0.0,82.4,17.0,0.0,138.0,5.946734019179039,60,1,False,140.0603708495041,False
109146,4105028,14400.0,14400.0, 36 months,12.12,479.12,B,7 years,MORTGAGE,78000.0,Verified,2013-04-01,home_improvement,2.77,0.0,1996-03-01,9.0,0.0,7314.0,11.0,0.0,252606.0,9.2,2.0,100.0,31.0,0.0,170.0,25.988213310334913,36,1,False,205.01447668329945,True
297773,21610955,6000.0,6000.0, 36 months,10.99,196.41,B,1 year,MORTGAGE,42000.0,Not Verified,2014-07-01,credit_card,19.37,0.0,2001-06-01,11.0,0.0,7694.0,22.0,0.0,28029.0,28.0,0.0,94.0,18.0,0.0,0.0,9.987884761494076,36,1,False,156.98063615269308,True
38110,7695924,14125.0,14125.0, 36 months,8.6,446.55,A,5 years,MORTGAGE,71800.0,Verified,2013-10-01,debt_consolidation,32.51,0.0,2000-11-01,19.0,0.0,7384.0,19.1,0.0,377852.0,19.1,2.0,100.0,47.0,0.0,0.0,15.014682026324977,36,1,False,154.9764882235775,True
151582,1578711,5500.0,5500.0, 36 months,12.12,183.0,B,10+ years,MORTGAGE,48000.0,Verified,2012-10-01,credit_card,28.5,1.0,2003-03-01,8.0,0.0,10262.0,55.5,0.0,199977.0,0.0,3.0,84.0,14.0,0.0,0.0,33.9719501427134,36,1,False,115.05780406168505,True
133663,2838490,7000.0,7000.0, 36 months,18.49,254.8,D,10+ years,RENT,154000.0,Source Verified,2013-01-01,small_business,3.99,0.0,1995-06-01,9.0,0.0,8307.0,35.3,0.0,19852.0,21.4,0.0,100.0,19.0,0.0,226.0,20.961416045504013,36,3,True,211.05977535473008,True
81838,5783367,9600.0,9600.0, 36 months,10.16,310.49,B,10+ years,MORTGAGE,124000.0,Not Verified,2013-06-01,debt_consolidation,3.18,0.0,1999-12-01,6.0,0.0,17597.0,66.2,0.0,202632.0,72.7,0.0,100.0,21.0,0.0,0.0,21.979917452103738,36,3,True,162.00743341752397,True
84778,5415614,15000.0,15000.0, 36 months,12.12,499.08,B,< 1 year,MORTGAGE,46000.0,Verified,2013-06-01,debt_consolidation,24.6,0.0,2001-01-01,8.0,0.0,12108.0,43.6,0.0,30618.0,65.6,3.0,100.0,17.0,0.0,0.0,6.012443787346763,36,1,False,148.96404443623072,False
116729,3605160,2800.0,2800.0, 36 months,17.77,100.91,D,,MORTGAGE,75000.0,Verified,2013-03-01,home_improvement,22.94,0.0,2000-11-01,9.0,0.0,3646.0,77.6,0.0,363527.0,97.5,3.0,100.0,15.0,0.0,0.0,16.000328548840837,36,1,False,147.945543029631,True
362572,13717704,18000.0,18000.0, 36 months,10.99,589.22,B,10+ years,RENT,58000.0,Source Verified,2014-04-01,debt_consolidation,21.35,1.0,1979-12-01,14.0,0.0,14309.0,45.3,0.0,57327.0,61.6,0.0,94.3,37.0,0.0,0.0,9.035093123062076,36,1,False,412.00024641163066,False
47409,6935247,16250.0,16250.0, 60 months,18.55,417.53,D,10+ years,MORTGAGE,60000.0,Verified,2013-09-01,debt_consolidation,23.72,0.0,1999-01-01,14.0,1.0,5896.0,30.9,0.0,222952.0,38.9,3.0,100.0,43.0,0.0,0.0,29.963654284482228,60,1,False,176.00361403724924,False
258774,28572588,25600.0,25600.0, 36 months,6.03,779.15,A,4 years,MORTGAGE,100000.0,Verified,2014-10-01,debt_consolidation,19.22,0.0,2001-11-01,7.0,1.0,1805.0,4.9,0.0,644249.0,4.9,0.0,100.0,30.0,0.0,0.0,11.006386168093801,36,1,False,154.9764882235775,False
133589,2864711,6400.0,6400.0, 36 months,15.8,224.38,C,10+ years,MORTGAGE,47200.0,Not Verified,2013-01-01,credit_card,20.85,0.0,2004-03-01,10.0,1.0,5846.0,68.8,0.0,149761.0,97.2,1.0,100.0,23.0,0.0,0.0,9.987884761494076,36,1,False,106.05556582270682,False
257239,28713095,17000.0,17000.0, 36 months,13.35,575.67,C,2 years,MORTGAGE,75000.0,Not Verified,2014-10-01,debt_consolidation,17.09,0.0,2004-09-01,15.0,0.0,18110.0,57.1,0.0,143315.0,60.1,0.0,96.4,28.0,0.0,260.0,15.014682026324977,36,1,False,120.97168319678022,True
94726,4767934,5450.0,5450.0, 36 months,10.16,176.27,B,6 years,MORTGAGE,41000.0,Verified,2013-05-01,debt_consolidation,27.95,0.0,2000-04-01,12.0,0.0,25977.0,60.3,0.0,270905.0,63.3,2.0,95.0,20.0,0.0,0.0,27.00671471693464,36,3,True,156.98063615269308,True
350379,15419332,8400.0,8400.0, 36 months,12.49,280.98,B,6 years,RENT,55000.0,Source Verified,2014-05-01,debt_consolidation,8.01,0.0,2008-08-01,7.0,0.0,7297.0,64.0,0.0,27629.0,61.4,2.0,100.0,11.0,0.0,0.0,25.035421671902913,36,1,False,68.96240169202653,True
39011,7649732,10200.0,10200.0, 36 months,14.3,350.1,C,10+ years,MORTGAGE,63000.0,Not Verified,2013-10-01,debt_consolidation,8.25,0.0,2003-12-01,10.0,0.0,6559.0,59.6,0.0,149570.0,83.0,0.0,94.0,18.0,0.0,0.0,20.961416045504013,36,3,True,118.01474362923263,True
331505,16362371,24000.0,24000.0, 36 months,10.99,785.62,B,10+ years,RENT,75000.0,Source Verified,2014-06-01,credit_card,10.91,0.0,1995-11-01,6.0,0.0,12925.0,71.4,0.0,42238.0,82.4,1.0,90.9,23.0,0.0,0.0,16.000328548840837,36,3,True,222.986098277172,True
48874,7083308,10250.0,10250.0, 36 months,7.62,319.41,A,< 1 year,MORTGAGE,75000.0,Source Verified,2013-09-01,debt_consolidation,7.82,0.0,2001-06-01,11.0,0.0,10071.0,22.8,0.0,22329.0,69.5,0.0,100.0,28.0,0.0,0.0,8.969383354894351,36,1,False,147.02560627528285,True
70313,6309120,13750.0,13750.0, 60 months,20.31,366.67,D,10+ years,MORTGAGE,60364.0,Source Verified,2013-07-01,debt_consolidation,19.38,0.0,1999-09-01,16.0,1.0,16681.0,72.2,0.0,184725.0,95.2,0.0,100.0,25.0,0.0,0.0,25.002566787819053,60,3,True,165.9828743916713,False
44308,7447625,10000.0,10000.0, 36 months,9.99,322.63,B,9 years,MORTGAGE,50000.0,Not Verified,2013-09-01,debt_consolidation,5.35,2.0,2002-07-01,8.0,1.0,10178.0,64.0,0.0,138079.0,34.8,1.0,90.0,20.0,0.0,0.0,6.965235425778763,36,1,False,134.04792706215733,True
349674,15289263,24000.0,24000.0, 36 months,6.49,735.47,A,6 years,MORTGAGE,63000.0,Verified,2014-05-01,credit_card,15.22,0.0,2003-02-01,10.0,0.0,6756.0,36.1,0.0,257070.0,50.8,0.0,100.0,18.0,0.0,0.0,16.0331834329247,36,1,False,134.93500893242162,True
307532,13148303,33600.0,33600.0, 60 months,18.99,871.42,E,10+ years,MORTGAGE,160000.0,Verified,2014-07-01,debt_consolidation,22.23,0.0,1990-05-01,15.0,0.0,49199.0,56.2,0.0,110510.0,85.6,1.0,100.0,37.0,0.0,0.0,9.987884761494076,60,1,False,290.01006180825067,False
22888,8619269,12375.0,12375.0, 36 months,15.61,432.69,C,9 years,RENT,50000.0,Not Verified,2013-11-01,credit_card,27.1,0.0,2000-07-01,9.0,1.0,8261.0,75.1,0.0,40872.0,97.5,2.0,100.0,23.0,0.0,0.0,8.969383354894351,36,3,True,160.03614037249224,True
384703,12756257,12000.0,12000.0, 36 months,10.99,392.81,B,,MORTGAGE,51000.0,Source Verified,2014-03-01,debt_consolidation,6.75,0.0,1997-07-01,10.0,0.0,9770.0,28.7,0.0,64801.0,13.5,1.0,100.0,25.0,0.0,0.0,16.000328548840837,36,1,False,199.98767941846856,False
406343,11406729,1800.0,1800.0, 36 months,16.24,63.5,C,,RENT,15600.0,Verified,2014-02-01,debt_consolidation,24.77,0.0,1994-08-01,8.0,1.0,1470.0,15.8,0.0,4495.0,25.8,1.0,91.3,23.0,0.0,0.0,5.946734019179039,36,1,False,234.05819421343355,True
402613,11716695,18000.0,18000.0, 60 months,16.24,440.03,C,2 years,MORTGAGE,52000.0,Source Verified,2014-02-01,debt_consolidation,27.99,0.0,2002-08-01,10.0,1.0,11892.0,64.3,0.0,151075.0,68.3,4.0,100.0,31.0,0.0,0.0,8.969383354894351,60,3,True,138.0562229203885,True
65438,6579234,20500.0,20500.0, 60 months,10.64,442.05,B,10+ years,MORTGAGE,47000.0,Verified,2013-08-01,debt_consolidation,9.19,0.0,1999-03-01,9.0,0.0,20594.0,37.6,0.0,137282.0,35.0,0.0,96.0,25.0,0.0,0.0,17.018829955440562,60,3,True,173.04667446970163,True
258433,28772735,6700.0,6700.0, 36 months,17.57,240.78,D,2 years,RENT,40000.0,Source Verified,2014-10-01,debt_consolidation,36.28,0.0,2004-09-01,15.0,0.0,27464.0,77.1,0.0,59288.0,82.2,1.0,100.0,21.0,0.0,0.0,5.979588903262901,36,3,True,120.97168319678022,True
51668,7057797,14400.0,14400.0, 60 months,24.5,418.45,F,2 years,RENT,40976.0,Verified,2013-09-01,credit_card,30.75,0.0,2002-10-01,18.0,0.0,14668.0,77.2,0.0,52369.0,96.8,0.0,100.0,35.0,0.0,0.0,8.969383354894351,60,3,True,131.02527772644203,True
115739,3643312,26375.0,26375.0, 60 months,21.98,728.15,E,10+ years,MORTGAGE,60000.0,Verified,2013-03-01,credit_card,30.22,0.0,1997-01-01,15.0,0.0,27047.0,77.3,0.0,157669.0,92.4,1.0,100.0,32.0,0.0,0.0,13.010534097209389,60,3,True,193.94238074703793,True
413314,10179761,5000.0,5000.0, 36 months,14.98,173.28,C,6 years,RENT,30000.0,Not Verified,2014-01-01,debt_consolidation,22.96,0.0,2001-04-01,7.0,0.0,12020.0,59.2,0.0,18476.0,66.4,2.0,100.0,10.0,0.0,0.0,20.961416045504013,36,3,True,153.03805006262962,True
253442,29023520,15000.0,15000.0, 36 months,12.99,505.34,C,8 years,MORTGAGE,110000.0,Source Verified,2014-10-01,home_improvement,9.57,0.0,1997-11-01,8.0,0.0,9549.0,67.2,0.0,307508.0,70.7,1.0,86.7,15.0,0.0,0.0,20.008624407072013,36,1,False,202.9774738701,True
300460,21130724,18000.0,18000.0, 36 months,13.98,615.03,C,4 years,RENT,45000.0,Source Verified,2014-07-01,debt_consolidation,29.2,0.0,2004-02-01,9.0,0.0,12844.0,85.6,0.0,30091.0,86.8,1.0,100.0,13.0,0.0,667.0,16.0331834329247,36,3,True,124.94712417092754,False
414069,10598897,21000.0,21000.0, 60 months,16.24,513.37,C,10+ years,MORTGAGE,56000.0,Source Verified,2014-01-01,debt_consolidation,16.42,1.0,2002-06-01,8.0,0.0,10748.0,88.8,0.0,95099.0,92.8,0.0,93.9,33.0,0.0,0.0,14.948972258157252,60,3,True,139.04186944290439,True
63059,6300939,20000.0,20000.0, 36 months,15.88,701.96,C,1 year,RENT,80000.0,Verified,2013-08-01,debt_consolidation,20.97,0.0,1993-07-01,15.0,0.0,21435.0,55.1,0.0,252207.0,44.1,1.0,94.0,36.0,0.0,0.0,25.988213310334913,36,1,False,241.0234296392123,False
208811,35013594,24000.0,24000.0, 36 months,12.39,801.63,C,7 years,RENT,80000.0,Source Verified,2014-11-01,debt_consolidation,3.97,0.0,2007-11-01,9.0,0.0,4451.0,41.6,0.0,7573.0,52.3,0.0,84.6,13.0,0.0,0.0,4.9610874966631755,36,1,False,84.00993860243537,True
25249,8654963,23275.0,23275.0, 60 months,25.99,696.73,G,10+ years,MORTGAGE,65000.0,Verified,2013-11-01,debt_consolidation,22.13,0.0,1998-08-01,14.0,0.0,23890.0,83.0,0.0,146193.0,92.0,1.0,96.9,32.0,0.0,0.0,23.984065381219327,60,1,False,183.03455923119571,False
138122,2374734,18000.0,18000.0, 36 months,17.27,644.18,C,2 years,RENT,72000.0,Not Verified,2012-12-01,debt_consolidation,14.01,1.0,1993-08-01,11.0,0.0,36711.0,80.2,0.0,36711.0,96.7,1.0,93.0,16.0,0.0,0.0,20.994270929587877,36,1,False,232.0211914002341,False
370461,13657865,10000.0,10000.0, 36 months,11.99,332.1,B,,MORTGAGE,58000.0,Verified,2014-04-01,debt_consolidation,25.3,0.0,1970-11-01,14.0,0.0,23458.0,66.6,0.0,130638.0,70.5,0.0,97.8,50.0,0.0,0.0,10.0535945296618,36,3,True,520.9798969178012,True
7792,9756214,35000.0,35000.0, 36 months,15.61,1223.77,C,1 year,MORTGAGE,127000.0,Source Verified,2013-12-01,credit_card,21.59,0.0,2001-12-01,9.0,0.0,27984.0,97.8,0.0,334323.0,97.8,0.0,95.8,25.0,0.0,0.0,17.971621593872563,36,3,True,144.00295693956755,True
153420,1555633,17500.0,17500.0, 60 months,17.27,437.47,C,7 years,MORTGAGE,45000.0,Verified,2012-10-01,credit_card,16.13,0.0,1998-10-01,11.0,0.0,25453.0,66.6,0.0,151449.0,78.6,1.0,100.0,23.0,0.0,0.0,8.969383354894351,60,3,True,168.01987720487074,True
355685,15440655,12650.0,12650.0, 36 months,12.49,423.13,B,10+ years,MORTGAGE,63800.0,Verified,2014-04-01,credit_card,16.67,0.0,2000-09-01,9.0,0.0,13101.0,73.2,0.0,390532.0,82.0,1.0,95.5,23.0,0.0,0.0,10.0535945296618,36,1,False,162.960225055956,True
102984,4425743,7500.0,7500.0, 36 months,12.12,249.54,B,7 years,MORTGAGE,60000.0,Source Verified,2013-04-01,home_improvement,24.96,1.0,1981-07-01,11.0,0.0,39694.0,65.7,0.0,104885.0,100.8,0.0,82.0,35.0,0.0,0.0,36.008952955912854,36,1,False,381.0180907205487,True
391308,12507775,35000.0,35000.0, 60 months,17.57,880.61,D,1 year,MORTGAGE,110000.0,Source Verified,2014-03-01,credit_card,27.65,0.0,2002-02-01,19.0,0.0,40296.0,93.5,0.0,205905.0,96.1,0.0,100.0,30.0,0.0,0.0,13.996180619725251,60,1,False,144.92289369391568,True
254195,28993244,9500.0,9500.0, 36 months,10.15,307.21,B,8 years,RENT,60000.0,Not Verified,2014-10-01,credit_card,16.81,1.0,1994-11-01,31.0,1.0,13664.0,59.7,0.0,159607.0,65.4,0.0,94.0,58.0,0.0,0.0,2.0041479291155877,36,1,False,238.98642682601286,True
21161,8875309,18000.0,18000.0, 36 months,14.3,617.83,C,3 years,MORTGAGE,125000.0,Source Verified,2013-11-01,debt_consolidation,14.13,0.0,2003-08-01,20.0,1.0,9159.0,34.8,0.0,204578.0,82.0,6.0,100.0,39.0,0.0,0.0,6.965235425778763,36,3,True,123.04154089406353,False
258384,28692723,16800.0,16800.0, 36 months,15.61,587.41,D,10+ years,MORTGAGE,90000.0,Source Verified,2014-10-01,debt_consolidation,16.15,0.0,2002-02-01,12.0,0.0,12502.0,74.4,0.0,274278.0,82.7,1.0,89.3,28.0,0.0,0.0,4.9610874966631755,36,1,False,151.95383888786216,True
121443,3376780,28000.0,28000.0, 36 months,7.62,872.52,A,< 1 year,OWN,88000.0,Verified,2013-02-01,debt_consolidation,7.0,0.0,1998-08-01,8.0,0.0,95665.0,22.4,0.0,555501.0,22.5,1.0,100.0,23.0,0.0,0.0,35.97609807182899,36,1,False,174.06517587630137,False
55697,6854755,12000.0,12000.0, 60 months,16.78,296.82,C,5 years,RENT,47000.0,Verified,2013-09-01,credit_card,19.97,1.0,1998-09-01,8.0,0.0,5769.0,37.0,0.0,18300.0,94.4,0.0,90.0,21.0,0.0,0.0,31.967802213597814,60,1,False,180.0119098954804,False
393508,12526174,7200.0,7200.0, 36 months,10.99,235.69,B,2 years,MORTGAGE,35000.0,Not Verified,2014-02-01,credit_card,18.79,0.0,2007-03-01,5.0,0.0,4959.0,76.3,0.0,74035.0,76.3,0.0,100.0,14.0,0.0,0.0,20.961416045504013,36,3,True,83.09000184808723,True
414753,10648061,1750.0,1750.0, 36 months,13.53,59.42,B,4 years,MORTGAGE,60000.0,Verified,2014-01-01,major_purchase,24.2,1.0,2001-08-01,11.0,0.0,14771.0,64.8,0.0,214694.0,75.8,2.0,96.9,32.0,0.0,0.0,27.95950635536664,36,1,False,149.02975420439844,True
321743,19476107,21000.0,21000.0, 36 months,8.39,661.85,A,4 years,MORTGAGE,101000.0,Source Verified,2014-06-01,debt_consolidation,13.72,0.0,1997-03-01,11.0,0.0,26334.0,80.0,0.0,225874.0,84.0,0.0,92.0,25.0,0.0,0.0,8.049446600546213,36,1,False,207.01862461241504,False
357378,15379252,22000.0,22000.0, 36 months,7.62,685.55,A,10+ years,MORTGAGE,64000.0,Not Verified,2014-04-01,debt_consolidation,5.97,0.0,1985-11-01,8.0,0.0,15309.0,32.3,0.0,114078.0,33.9,0.0,100.0,24.0,0.0,0.0,20.008624407072013,36,3,True,340.9679870223208,True
420163,10152207,5000.0,5000.0, 36 months,19.97,185.75,D,2 years,RENT,50000.0,Verified,2014-01-01,other,10.01,0.0,2003-06-01,6.0,0.0,3316.0,61.4,0.0,11583.0,36.7,0.0,87.5,8.0,0.0,839.0,19.975769522988152,36,1,False,127.04983675229471,True
10948,9264700,20000.0,20000.0, 36 months,11.99,664.2,B,10+ years,MORTGAGE,89000.0,Verified,2013-12-01,debt_consolidation,9.79,0.0,1999-05-01,8.0,1.0,8450.0,57.5,0.0,250215.0,65.7,0.0,100.0,22.0,0.0,0.0,15.967473664756977,36,3,True,175.05082239881722,True
42470,7450879,31300.0,31300.0, 60 months,16.2,764.49,C,< 1 year,OWN,70000.0,Verified,2013-10-01,debt_consolidation,17.45,0.0,1994-11-01,12.0,0.0,33043.0,64.0,0.0,34103.0,68.3,0.0,100.0,29.0,0.0,0.0,20.961416045504013,60,3,True,226.99439413540318,False
395525,12307046,7200.0,7200.0, 36 months,11.99,239.11,B,10+ years,MORTGAGE,90000.0,Source Verified,2014-02-01,credit_card,14.49,3.0,1992-02-01,11.0,0.0,7103.0,57.3,0.0,167547.0,70.2,4.0,90.0,40.0,0.0,521.0,21.947062568019877,36,1,False,264.02184849791576,True
216324,34332435,6000.0,6000.0, 36 months,8.19,188.55,A,8 years,MORTGAGE,40000.0,Source Verified,2014-11-01,home_improvement,28.35,0.0,1999-11-01,8.0,1.0,5602.0,25.2,0.0,30190.0,23.7,0.0,95.2,28.0,0.0,0.0,5.946734019179039,36,1,False,180.0119098954804,True
